,VALUE,label_id,label
1222,"M4:	Persembahan adalah wujud ungkapan syukur kita atas segala berkat pemeliharaan Tuhan dalam hidup. Marilah membawa persembahan pada Tuhan dengan hati yang bersyukur, bersukacita dan sukarela. Nats yang mendasari persembahan diambilkan dari Mazmur 107:1-2, ""Bersyukurlah kepada TUHAN, sebab Ia baik! Bahwasannya untuk selama-lamanya kasih setia-Nya. Biarlah itu dikatakan orang-orang yang ditebus TUHAN, yang ditebus-Nya dari kuasa yang menyesakkan.""",1,Announcement
1223,U:	(menyanyikan PKJ 148 - T'rima Kasih Ya Tuhanku),1,Announcement
1228,Doa Persembahan 	(Umat Berdiri),1,Announcement
1229,M4:	(Memimpin doa persembahan),1,Announcement
1230,Nyanyian Pengutusan,1,Announcement
1231,"PF:	Saudara, ingatlah bahwa pengampunan dan pengasihan Allah membuat hidup kita mengalami pemulihan dan pembaharuan. Tetap hidup dalam pimpinan Allah Roh Kudus yang terus memperbaharui kehidupan kita.",1,Announcement
1232,U:	(Menyanyikan KJ 426:1-3 Kita Harus Membawa Berita),1,Announcement
1239,PF:	Ibadah tidak hanya ada di dalam gedung gereja. Hidup kita sehari-hari juga adalah ibadah yang harus kita persembahkan bagi kemuliaan nama Tuhan. Maka arahkanlah hatimu kepada Tuhan dan terimalah berkat Tuhan.....,1,Announcement
1242,"U:	(menyanyikan) Haleluya 5x, Amin 3x",1,Announcement
1244,"M:	Hari ini kedatangan Tuhan Yesus di Yerusalem disambut dengan sukacita dan sorak-sorai. Betapa tidak? Penindasan yang begitu lama dirasakan, penderitaan yang begitu berat dialami, akan segera berakhir.",1,Announcement
1245,U:	Hosana! Diberkatilah Dia yang datang dalam nama Tuhan! (sambil melambaikan daun palem),1,Announcement
1246,"M:	Kedatangan-Nya tidak menunggang seekor kuda perang melainkan seekor keledai muda. Bukan karpet merah alas-Nya berjalan, melainkan hanya hamparan kain dan pakaian. Bukan dengan umbul-umbul dan bendera perang Ia disambut, melainkan dengan ranting daun palem.",1,Announcement
1247,U:	Hosana! Diberkatilah Dia yang datang dalam nama Tuhan! (sambil melambaikan daun palem),1,Announcement
1248,"M:	Tanpa sadar kedatangan-Nya bukanlah untuk menghancurkan melainkan memulihkan. Kehadiran-Nya bukan untuk membebaskan umat dari keterjajahan politik duniawi, melainkan membebaskan dari kuasa dosa dan maut. Kedatangan-Nya bukanlah untuk mengalahkan melainkan memberikan keselamatan secara utuh, di bumi seperti di sorga.",1,Announcement
1249,"U:	Hosana, selamatkanlah kami sekarang ini! (sambil melambaikan daun palem)",1,Announcement
1250,M:	Kusongsong bagaimana Ya Yesus Datangmu! KJ 85 bait 1 dan 2 kita nyanyikan bersama-sama.,1,Announcement
1251,"KJ 85:1-2 ""KUSONGSONG BAGAIMANA""",1,Announcement
1260,"PF:	Ibadah Minggu Palma ini kita sucikan dengan pengakuan: Pertolongan kita adalah di dalam nama Tuhan, Pencipta langit dan bumi, yang senantiasa setia dan tidak pernah meninggalkan perbuatan tangan-Nya.",1,Announcement
1263,"PF:	Kasih karunia dan damai sejahtera dari Allah Bapa kita, dan dari Tuhan Yesus Kristus menyertai Saudara sekalian.",1,Announcement
1264,U:	Dan menyertai Saudara juga,1,Announcement
1265,KATA PEMBUKA 	(Umat Duduk),1,Announcement
1266,"M:	Dalam situasi penuh beban dan penderitaan, semua orang berharap akan adanya pembebasan. Bukan hanya berharap melainkan juga memaksakan keterwujudan harapan tersebut. Sayangnya, alih-alih menuntut dan memaksa diri sendiri untuk mewujudkannya, mereka menuntut dan memaksa orang lain untuk mewujudkannya. Disinilah keberanian Tuhan Yesus untuk menderita, bahkan menderita sampai mati, menjadi begitu bermakna bagi penyelamatan semesta secara saksama.",1,Announcement
1273,"PF:	(membacakan Mat. 22:37-40), Teladan kasih yang begitu nyata telah dilakukan Tuhan Yesus melalui salib, kematian dan juga kebangkitan-Nya. Bukan hanya keberaniaan-Nya menanggung derita, melainkan juga berkorban hidup seutuhnya bagi keselamatan dunia. Sudahkah kita rela menderita untuk mewujudkan kasih kepada Tuhan dan sesama?    (hening sejenak)",1,Announcemen
1278,"PF:	Bagi setiap kita yang dengan sungguh-sungguh menyatakan dosa dan penyesalan di hadapan Tuhan, Tuhan berkenan menyatakan anugerah pengampunannya. Berita anugerah terambil dari Filipi 1:29, ""Sebab kepada kamu dikaruniakan bukan saja untuk percaya kepada Kristus, melainkan juga untuk menderita untuk Dia""",1,Announcement
1307,"PF:	Pembacaan Injil dari Markus 11:1-11,",1,Announcement
1308,"Demikian Injil Yesus Kristus, yang berbahagia ialah-mereka yang mendengarkan Firman Tuhan dan yang memeliharanya. HOSIANA.",1,Announcement
1312,"Khotbah ""Berani Menderita""",1,Announcement
1313,"M:	Bersama dengan umat Tuhan, dulu kini dan sepanjang segala masa, marilah kita meneguhkan kembali pengakuan iman kita menurut pengakuan Iman Rasuli",1,Announcement
1314,U:	(Bersama-sama mengucapkan Pengakuan Iman Rasuli),1,Announcement
1315,"M:	Marilah kita menaikkan syukur kita dengan memberikan persembahan yang telah kita siapkan dari rumah masing-masing. Firman Tuhan yang menjadi dasar di dalam kita mempersembahkan terambil dari 2 Korintus 8:12 demikian,  ""Sebab jika kamu rela untuk memberi, maka pemberianmu akan diterima, kalau pemberianmu itu berdasarkan apa yang ada padamu, bukan berdasarkan apa yang tidak ada padamu""",1,Announcement
1345,"PF:	Pulanglah dalam sukacita karena mengingat sabda Tuhan    Roma 8:17b,  ""Jika kita menderita bersama-sama dengan Dia, supaya kita juga dipermuliakan bersama-sama dengan Dia.""  Beranilah menderita dan  Jalanilah hidup dalam rasa syukur untuk melakukan panggilan-Nya. Tuhan mengiringi hidup saudara dengan berkat-Nya. Arahkanlah hatimu kepada Tuhan",1,Announcement
1346,U: 	Kami mengarahkan hati kepada Tuhan,1,Announcement
1347,PF: 	Jadilah saksi Kristus,1,Announcement
1348,U:	Syukur kepada Allah,1,Announcement
1349,PF:	Terpujilah Tuhan,1,Announcement
1350,U:	Kini dan sepanjang segala masa.,1,Announcement
1351,"PF:	Dan Allah, sumber segala kasih karunia, yang telah memanggil kamu dalam Kristus kepada kemuliaan-Nya yang kekal, akan melengkapi, meneguhkan, menguatkan dan mengokohkan kamu, sesudah kamu menderita seketika lamanya. Ialah yang empunya kuasa sampai selama-lamanya! Amin.",1,Announcement
1353,Doa persiapan ibadah di konsistori,1,Announcement
1354,Saat teduh pribadi,1,Announcement
1356,"PL: 	Hari ini kita dipanggil Allah, bersekutu dalam perayaan iman Ibadah Kamis Putih. Di malam menjelang penyaliban-Nya, Yesus memilih berdiam di tengah para murid-Nya. Memberikan roti dan anggur sebagai lambang bahwa Ia membagikan tubuh dan darahnya. Membasuh kaki para murid-Nya supaya mendapat bagian dalam-Nya. Di bawah bayang-bayang maut, kemuliaan kasih Yesus dinyatakan penuh dengan merendahkan diri di antara umat kepunyaan-Nya. Di malam itu, bukanlah sebuah kengerian semata. Tetapi sebuah babak pembebasan umat manusia oleh karya kasih Allah. Maukah kita menerima undangan-Nya?",1,Announcement
1357,"NKB 73:1,3 ""KASIH TUHANKU LEMBUT""",1,Announcement
1372,PF:	Marilah ibadah Kamis Putih ini kita rayakan dalam pengakuan:,1,Announcement
1373,U:	Pertolongan kita ada di dalam nama Tuhan yang menciptakan langit dan bumi.,1,Announcement
1374,"PF: 	Memelihara jemaat-Nya dengan kasih setia,",1,Announcement
1375,U: 	Dan tidak pernah meninggalkan perbuatan tangan-Nya.,1,Announcement
1376,"PF: 	di dalam nama Allah Bapa, Putra, dan Roh Kudus. Amin",1,Announcement
1377,U:	(menyanyikan) Amin… Amin… Amin…,1,Announcement
1378,PF:	Kasih karunia dan damai sejahtera dari Allah Bapa dan Tuhan Yesus Kristus beserta saudara sekalian.,1,Announcement
1379,U:	dan beserta saudara juga.,1,Announcement
1380,"PL: 	Paska berarti 'berjalan melewati'. Bagi umat Israel, Paska menjadi titik balik sejarah ketika Tuhan 'berjalan melewati' (menyelamatkan) mereka dari perbudakan di Mesir. Paska adalah bayangan tentang karya Allah yang menebus dan membebaskan umat-Nya. Tentang Allah yang mempertahankan kepunyaan-Nya. Dan kini bayangan Paska digenapi bersama perayaan dalam Kamis Putih.",1,Announcement
1381,"Yesus Kristus menjadi domba Paska sejati yang menebus dan membebaskan manusia dari keterikatan dosa. Roti dan anggur yang dibagikan berakar dari Perjamuan Paska umat Israel, bukan sekadar pembebasan dari penjajahan bangsa Mesir, melainkan keselamatan bagi umat manusia. Kaki yang dibasuh menjadi tanda umat Allah telah ditebus dan disucikan untuk mendapat bagian dalam persekutuan dengan-Nya.",1,Announcement
1382,Karena itu dengarkanlah Berita Penyelamatan Allah dalam peristiwa Paska yang Pertama:,1,Announcement
1383,(membacakan atau menampilkan Keluaran 12: 1 - 14),1,Announcement
1384,"-bisa disertai gambar atau drama ilustrasi, dan diiringi musik instrumen-",1,Announcement
1385,Demikianlah Sabda Tuhan!,1,Announcement
1386,U:	Syukur kepada Allah!,1,Announcement
1399,"NKB 23:1,2 ""DI DALAM KASIH TEGUH""",1,Announcement
1410,"PF: 	Karya keselamatan Allah yang membebaskan kita, juga mempersatukan kita sebagai komunitas Tubuh Kristus. Seperti Tuhan Yesus yang telah membagikan diri-Nya kepada dunia, demikian pula kita dipanggil untuk hidup berbagi dengan sesama. Mengosongkan diri dan hidup berbagi adalah sikap menghormati Perjamuan Tuhan sebagai hidup yang menjadi bagian tubuh dan darah Kristus.",1,Announcement
1411,(membacakan I Korintus 11: 23-26),1,Announcement
1412,Demikianlah Berita Anugerah Tuhan!,1,Announcement
1413,U:	Syukur kepada Allah!,1,Announcement
1414,"NKB 17:1,2 ""AGUNGLAH KASIH ALLAHKU""",1,Announcement
1427,"PF:	Jikalau Aku membasuh kakimu, Aku adalah Tuhan dan gurumu, maka kamupun wajib saling membasuh kakimu; sebab Aku telah memberikan suatu teladan kepada kamu, supaya kamu juga berbuat sama seperti yang telah Kuperbuat kepadamu. (Yoh. 13: 14-15).",1,Announcement
1432,"KJ 178:1,2 ""KAR'NA KASIHNYA PADAKU""",1,Announcement
1441,"PF:	O Kristus Juru Selamat, Engkau mengalami kematian seperti biji gandum yang jatuh ke dalam tanah. Bersatu dengan Engkau, hidup kami akan menghasilkan buah banyak.",1,Announcement
1442,"U:	Syukur kepada-Mu, ya Tuhan!",1,Announcement
1443,"PF:	O Kristus, Engkau merendahkan diri hingga menjadi manusia yang paling hina. Engkau berada di dekat saudara-saudara kami yang terlantar dan ditinggalkan.",1,Announcement
1444,"U:	Syukur kepada-Mu, ya Tuhan!",1,Announcement
1445,"PF:	Karena kasih, Engkau menanggung dosa-dosa kami dan meskipun tidak bersalah Engkau mengalami kematian untuk mengangkat kami dari maut.",1,Announcement
1446,"U:	Syukur kepada-Mu, ya Tuhan!",1,Announcement
1447,"PF:	Berkat cinta-Mu, Engkau mengalahkan kejahatan dan kebencian dan hidup bersama Bapa untuk selama-lamanya.",1,Announcement
1448,"U:	Syukur kepada-Mu, ya Tuhan!",1,Announcement
1449,"PF:	Dalam belas kasih-Mu, Engkau mendengarkan kami dan mengunjungi kami dalam kemalangan. Penuhilah hati kami dengan menampakkan cahaya wajah-Mu.",1,Announcement
1450,"U:	Syukur kepadaMu, ya Tuhan!",1,Announcement
1451,"NKB 85:1,2 ""KAR'NA KASIHNYA""",1,Announcement
1468,"PF: 	Kini terimalah berkat Tuhan: Damai sejahtera dan kasih dengan iman dari Allah, Bapa dan dari Tuhan Yesus Kristus menyertai saudara. Kasih karunia menyertai semua orang, yang mengasihi Tuhan kita Yesus Kristus dengan kasih yang tidak binasa (Efesus 6:23-24). Amin.",1,Announcement
1469,J:	(menyanyikan) Hosiana (5x) Amin (3x),1,Announcement
1470,"M1:	Tetesan darah yang jatuh tertinggal di setiap bekas langkah kaki-Nya tak lagi dihiraukan, dera cambukan dan pukulan, bertabur ludah hinaan dan tawa ejekan seakan menambah beban salib yang di panggul-Nya namun Ia tetap setia menyusuri jalan penderitaan, Via Dolorosa",1,Announcement
1471,"Jalan kesengsaraan  menuju Golgota  dilihat banyak orang sebagai awal kekalahan-Nya, namun itu semua rela dijalani untuk kemenangan kita umat kekasih-Nya.",1,Announcement
1472,"Mari dengan kerendahan hati, kita datang  dalam ibadah kepada Tuhan  menghayati kesetian-Nya, pengorbanan-Nya  memandang salib-Nya",1,Announcement
1492,"M1:	Peristiwa salib adalah peristiwa tragis seolah seorang Anak dibiarkan oleh Bapa-Nya mengalami sengsara dan dikalahkan dunia,",1,Announcement
1493,"Peristiwa salib mengajak kita menghayati peristiwa masa kini untuk menemukan jawab atas pertanyaan ""Apakah benar Allah itu kalah dan membiarkan malapetaka menguasai dunia?"" atau Tuhan punya cara dalam menunjukkan kehendak-Nya?",1,Announcement
1494,Marilah kita membawa hormat dan kekaguman atas pengorbananNya dengan bersama menyanyikan KJ 170:1-2,1,Announcement
1495,"KJ 170:1-2 ""KEPALA YANG BERDARAH""",1,Announcement
1500,PENYESALAN DOSA,1,Announcement
1507,"KJ 27:1-3 ""MESKI TAK LAYAK DIRIKU""",1,Announcement
1520,"PF:	Bagi setiap orang yang dengan tulus hati menyesali dosanya di hadapan Tuhan, Ia menjanjikan anugerah pengharapan dan sekaligus panggilan  untuk hidup   dalam terang-Nya seperti yang tertulis dalam 1 Yohanes 1:7 ""Tetapi jika kita hidup di dalam terang  sama seperti Dia ada di dalam terang, maka kita beroleh persekutuan seorang dengan yang lain, dan darah Yesus, Anak-Nya itu, menyucikan kita dari pada segala dosa.""",1,Announcement
1521,Demikian berita anugerah dari Tuhan.,1,Announcement
1522,U:	Syukur kepada Allah,1,Announcement
1539,PF:	(Doa Epiklese),1,Announcement
1541,L1:	Bacaan pertama dari Yesaya 52:13-53:12;,1,Announcement
1542,Demikianlah Sabda Tuhan,1,Announcement
1543,U:	Syukur kepada Allah,1,Announcement
1544,Mazmur Tanggapan,1,Announcement
1545,L2:	Mari kita tanggapi Firman Tuhan dengan membaca Mazmur 22; secara litani (bisa juga didaraskan),1,Announcement
1547,L3:	Bacaan kedua dari Ibrani 10:16-25;,1,Announcement
1548,Demikianlah Sabda Tuhan,1,Announcement
1549,U:	Syukur kepada Allah,1,Announcement
1550,Pembacaan Injil,1,Announcement
1551,"PF:	Pembacaan Injil, dari Yohanes 18:1-19:42",1,Announcement
1552,"Demikian Injil Yesus Kristus, yang berbahagia ialah mereka yang mendengarkan Firman Tuhan dan yang memeliharanya. HOSIANA.",1,Announcement
1553,U: 	(menyanyikan HOSIANA),1,Announcement
1554,"M3 : Bersama dengan umat Tuhan, marilah kita memperbarui iman percaya kita dengan mengucapkan Pengakuan Iman Rasuli bersama-sama.",1,Announcement
1555,"PF:	(Menaikkan doa syafaat, bisa diakhiri dengan Doa Bapa Kami)",1,Announcement
1556,"M4:	Saudara yang dikasihi dan diberkati Tuhan, marilah mengungkapkan rasa syukur kita kepada Tuhan atas kasih dan pengurbannan-Nya bagi  kita, dengan mengingat Mazmur 107:1-3 Bersyukurlah---kepada TUHAN,- sebab Ia baik!-Bahwasanya untuk selama-lamanya kasih setia-Nya.- Biarlah itu dikatakan orang-orang yang ditebus---TUHAN, yang ditebus-Nya dari kuasa yang menyesakkan,-yang dikumpulkan-Nya---dari negeri-negeri, dari timur dan dari barat, dari utara dan dari selatan",1,Announcement
1557,"Marilah  sebelum kita membawa persembahan , kita awali dengan memujikan PKJ 146:1, (kantong diedarkan dengan diiringi instrumen), dan setelah selesai diedarkan jemaat  memujikan bait ke 2",1,Announcement
1558,"NKB 183:1-3 ""DULU 'KU MENCARI""",1,Announcement
1563,PF:	Marilah kita mengingat bahwa Yesus setia menjalankan kehendak  Bapa di Sorga hingga rela menderita mati berkorban bagi setiap kita,1,Announcement
1564,U:	kami akan mengahayati-Nya dalam hidup kami,1,Announcement
1565,PF:	Marilah kita memohon agar kasih Kristus senantiasa hadir di tengah hidup yang penuh derita dan pergumulan ini.,1,Announcement
1566,U:	dan kami akan terus berbagi kemuliaan salib itu!,1,Announcement
1567,"KJ. 178 ""KAR'NA KASIHNYA PADAKU""",1,Announcement
1572,"PF: 	Pulanglah dalam damai sejahtera-Nya dan terimalah berkat Tuhan: ""Kasih karunia Tuhan Yesus Kristus melalui penderitaan-Nya di kayu salib. Kasih Allah yang berkenan mengutus Putra-Nya ke dunia ini dan persekutuan Roh Kudus yang membuat saudara mampu hidup dan mati bersama Dia, menyertai saudara sekalian"" Amin.",1,Announcement
1574,"M1:	Saudara yang dikasihi Tuhan, marilah kita mempersiapkan diri untuk memasuki kebaktian Sabtu Sunyi. Pada hari ini kita turut merasakan kegelisahan dan kesedihan para pengikut Yesus setelah Ia disalibkan. Dengan sikap hati yang teduh, kita menundukkan diri dihadapan-Nya. Kita memohon, agar Kristus tetap menerangi hati kita dengan cinta kasih-Nya, agar kehidupan kita tidak dikuasai oleh kegelapan. Kita nyanyikan PKJ 308 (diulang secukupnya).",1,Announcement
1585,N:	(membacakan Ayub 14:1-6 dengan penuh penghayatan),1,Announcement
1586,"""Manusia yang lahir dari perempuan, singkat umurnya dan penuh kegelisahan.",1,Announcement
1587,"Seperti bunga ia berkembang, lalu layu, seperti bayang-bayang ia hilang lenyap dan tidak dapat bertahan.",1,Announcement
1588,"Masakan Engkau menujukan pandangan-Mu kepada orang seperti itu, dan menghadapkan kepada-Mu untuk diadili?",1,Announcement
1589,Siapa dapat mendatangkan yang tahir dari yang najis? Seorangpun tidak!,1,Announcement
1590,"Jikalau hari-harinya sudah pasti, dan jumlah bulannya sudah tentu pada-Mu, dan batas-batasnya sudah Kautetapkan, sehingga tidak dapat dilangkahinya,",1,Announcement
1591,"hendaklah Kaualihkan pandangan-Mu dari padanya, agar ia beristirahat, sehingga ia seperti orang upahan dapat menikmati harinya.",1,Announcement
1592,U:	(menyanyikan KJ 26:1-2),1,Announcement
1601,N:	(membacakan Ayub 14:7-14 dengan penuh penghayatan),1,Announcement
1602,"Karena bagi pohon masih ada harapan: apabila ditebang, ia bertunas kembali, dan tunasnya tidak berhenti tumbuh.",1,Announcement
1603,"Apabila akarnya menjadi tua di dalam tanah, dan tunggulnya mati di dalam debu, 14:9 maka bersemilah ia, setelah diciumnya air, dan dikeluarkannyalah ranting seperti semai.",1,Announcement
1604,"Tetapi bila manusia mati, maka tidak berdayalah ia, bila orang binasa, di manakah ia?",1,Announcement
1605,"Seperti air menguap dari dalam tasik, dan sungai surut dan menjadi kering,",1,Announcement
1606,"demikian juga manusia berbaring dan tidak bangkit lagi, sampai langit hilang lenyap, mereka tidak terjaga, dan tidak bangun dari tidurnya.",1,Announcement
1607,"Ah, kiranya Engkau menyembunyikan aku di dalam dunia orang mati, melindungi aku, sampai murka-Mu surut; dan menetapkan waktu bagiku, kemudian mengingat aku pula!",1,Announcement
1608,"Kalau manusia mati, dapatkah ia hidup lagi?",1,Announcement
1609,"Maka aku akan menaruh harap selama hari-hari pergumulanku, sampai tiba giliranku....",1,Announcement
1610,U:	(menyanyikan KJ 26:3-4),1,Announcement
1618,PF:	(Doa Epiklese),1,Announcement
1619,Pembacaan Alkitab,1,Announcement
1620,PF:	Matius 27:57-66 berbunyi demikian….,1,Announcement
1621,"Demikian Injil Yesus Kristus, yang berbahagia ialah mereka yang mendengarkan Firman Tuhan dan yang memeliharanya. HOSIANA.",1,Announcement
1622,U: 	(menyanyikan HOSIANA),1,Announcement
1635,Nyanyian Pengutusan,1,Announcement
1636,U:	(Menyanyikan PKJ 307 diulang secukupnya),1,Announcement
1637,"PKJ 307 ""TUHANLAH KEKUATANKU""",1,Announcement
1643,PF:	Pulanglah dalam pengharapan akan janji Allah. Ia terus berkarya walau dalam situasi kehidupan yang berat. Jalanilah hidup dengan teguh dan setialah melakukan pang-gilan-Nya.,1,Announcement
1644,U:	Syukur kepada Allah.,1,Announcement
1645,"PF:	Tuhan memberkati saudara dan melindungi saudara, Tuhan menyinari saudara dengan wajah-Nya dan memberi saudara kasih karunia. 	Tuhan menghadapkan wajah-Nya kepada saudara dan memberi saudara damai sejahtera, Amin.",1,Announcement
1646,"U:	(menyanyikan Hosiana, Amin)",1,Announcement
1654,"M1:	Kegelapan identik dengan ketiadaan, kematian identik dengan tanda akhir kehidupan. Namun tatkala Yesus bangkit, yang tiada menjadi ada. Ada pengharapan baru, ada pemahaman baru, ada semangat baru untuk merayakan keselamatan yang diberikan Tuhan. Jemaat terkasih mari bersama kita rayakan kebangkitan Yesus Kristus Tuhan kita. Jemaat berdiri dan menyanyikan PKJ 88:1+2 PAGI HARI YANG SUNYI)",1,Announcement
1690,"PF 	:-	Bagi setiap orang yang sungguh-sungguh bertobat, Tuhan menyatakan anugerah-Nya: ""Terpujilah Allah dan Bapa Tuhan kita Yesus Kristus, yang karena rahmat-Nya yang besar telah melahirkan kita kembali oleh kebangkitan Yesus Kristus dari antara orang mati, kepada suatu hidup yang penuh pengharapan"" (1 Petrus 1:3). Demikianlah Berita Anugerah dari Tuhan",1,Announcement
1691,J	:	Syukur kepada Allah,1,Announcement
1692,"(Jemaat saling bersalaman namaste sambil berkata ""Yesus bangkit dan memberikan pengharapan""",1,Announcement
1704,"M1:	Dengan sikap berdiri, marilah kita mengikrarkan pengakuan iman kita dengan menyanyikan KJ 280:1-3 ""AKU PERCAYA""",1,Announcement
1718,"M2	:	Lalu Ia berkata: ""Aku berkata kepadamu, sesungguhnya janda miskin ini memberi lebih banyak dari pada semua orang itu.-Sebab mereka semua memberi persembahannya dari kelimpahannya, tetapi janda ini memberi dari kekurangannya, bahkan ia memberi seluruh nafkahnya."" (Lukas 21:3-4)",1,Announcement
1723,M2:	DOA PERSEMBAHAN (Umat Berdiri),1,Announcement
1724,(M2 menaikkan doa persembahan),1,Announcement
1726,P:	Yesus telah bangkit dan oleh karena kuasa kebangkitan-Nya kita dikuatkan dan dimampukan menjadi manusia Paska. Karena itu arahkanlah hatimu kepada Tuhan,1,Announcement
1727,U: 	Kami mengarahkan hati kepada Tuhan,1,Announcement
1728,P: 	Jadilah saksi Kristus,1,Announcement
1729,U: 	Kami siap menjadi saksi Kristus,1,Announcement
1730,P: 	Terpujilah Tuhan,1,Announcement
1731,U: 	Kini dan selamanya,1,Announcement
1743,"P:	Terpujilah Allah dan Bapa Tuhan kita Yesus Kristus, yang karena rahmat-Nya yang besar telah melahirkan kita kembali oleh kebangkitan Yesus Kristus dari antara orang mati, kepada suatu hidup yang penuh pengharapan, untuk menerima suatu bagian yang tidak dapat binasa, yang tidak dapat cemar dan tidak dapat layu, yang tersimpan di Sorga bagi kamu (1Petrus 1:3,4). Amin",1,Announcement
1744,"U: 	Haleluya 5X, Amin 3X",1,Announcement
1746,"L:	Selamat sore Bapak/Ibu/Sdr sekalian! Kita bersyukur bahwa Tuhan sudah memberikan kita berbagai kesempatan dan media untuk tetap dekat dengan-Nya, salah satunya melalui media online ini. Kita tetap dapat merasakan kasih dan penyertaan Tuhan dalam kehidupan kita. Mari kita ambil nafas sejenak, kita mengingat kembali segala kebaikan dan kasih Tuhan yang kita rasakan. Layaknya siang yang indah dan keharuman mawar begitulah kasih Tuhan dalam hidup kita.",1,Announcement
1747,"PKJ 242:1-2 ""SEINDAH SIANG DISINARI TERANG""",1,Announcement
1770,"L: 	Biarlah kasih setia Tuhan senantiasa diam dalam hidup kita sebagaimana Firman-Nya dalam Yesaya 54: 10, 'Biarpun gunung-gunung beranjak dan bukit-bukit bergoyang, tetapi kasih setia-Ku tidak akan beranjak dari padamu, dan perjanjian damai-Ku tidak akan bergoyang,' firman Tuhan yang mengasihani engkau'.",1,Announcement
1771,"KJ 329: 1,3,5 ""TINGGAL SERTAKU""",1,Announcement
1804,L:	Tuhan berfirman dalam Roma 10:9,1,Announcement
1805,"""Sebab jika kamu mengaku dengan mulutmu, bahwa Yesus adalah Tuhan, dan percaya dalam hatimu, bahwa Allah telah membangkitkan Dia dari antara orang mati, maka kamu akan diselamatkan"".",1,Announcement
1806,"Puji syukur kepada Tuhan, karena Ia memberikan keselamatan melalui pengorbanan Tuhan Yesus Kristus. Kini marilah ungkapan syukur dan penyerahan diri kita kepada Tuhan, kita wujudkan dalam bentuk persembahan.",1,Announcement
1807,Kita nyanyikan nyanyian syukur kita dari KJ 216:1-2,1,Announcement
1808,"KJ 216:1,2 SANG KRISTUS T'LAH BANGKIT",1,Announcement
1818,"L:	(menaikkan doa persembahan, dan memimta umat berdiri)",1,Announcement
1819,"L: 	Ia adalah Allah yang selalu hadir bagi kita, tanpa kasih-Nya kita tak akan mampu menang bersama Ia yang menang atas maut. Kasih-Nya yang begitu besar melampaui segala dosa kita, melampaui segala ketidaktahuan kita. Hanya kasih-Nya yang sanggup memulihkan dan memberikan hidup baru bagi kita. Amin!",1,Announcement
1824,"PF:	Pulanglah dalam sukacita karena Ia yang bangkit tak akan pernah meninggalkan kita. Ia adalah Allah yang senantiasa ada bersama dengan kita, sekalipun kita belum dapat melihat kasih-Nya. Ia selalu ada dalam tawa dan tangis bahkan dalam ketidaktahuan kita.",1,Announcement
1825,"PF: Kristus Yesus yang bangkit senantiasa memberikan anugerah dan kasih-Nya kepada kita, disertai damai sejahtera Allah Bapa dan dalam kuasa tuntunan Roh Kudus, kini dan sampai akhir zaman. Amin",1,Announcement
1826,L: (Menyanyikan NKB 225 - Haleluya Amin),1,Announcement
1828,"L: 	Ibadah Online kita sudah selesai, biarlah sukacita kemenangan senantiasa memapukan kita untuk terus menang atas segala persoalan kehidupan. Selamat Paska! Selalu Sehat Selalu!",1,Announcement
1829,Host Mengakhiri Siaran Ibadah Online,1,Announcement
1844,"Pujian ""Mata Tuhan Melihat""",1,Announcement
1846,"Pujian Persiapan Firman ""Yesus Sayang Padaku"" (Kidung Ceria 90)",1,Announcement
1847,Penyampaian Firman,1,Announcement
1848,"Persembahan ""Aku Bawa dan Berikan"" (Kidung Ceria 355)",1,Announcement
1849,Doa Persembahan dan Penutup,1,Announcement
1850,"Pujian Penutup ""Yesus, Pimpin Langkahku"" (Kidung Ceria 319)",1,Announcement
1851,PENYAMPAIAN FIRMAN TUHAN,1,Announcement
1853,1.  Kreativitas Penyampaian,1,Announcement
1864,Mewarnai gambar Yesus memakai mahkota duri.,1,Announcement
1865,Bahan Yang Dibutuhkan:,1,Announcement
1866,Copy lembar Yesus di hadapan Pilatus,1,Announcement
1869,Kreativitas Penyampaian,1,Announcement
1880,Mewarnai gambar Yesus memakai mahkota duri.,1,Announcement
1881,Bahan Yang Dibutuhkan:,1,Announcement
1882,Copy lembar Yesus di hadapan Pilatus,1,Announcement
1885,Kreativitas Penyampaian,1,Announcement
1896,Bahan Yang Dibutuhkan,1,Announcement
1897,Kertas kerja dan alat tulis,1,Announcement
1898,Langkah Pembuatan,1,Announcement
1899,Setiap anak diminta memberi tanda F0FC yang berarti sesuai atau tidak sesuai dengan kebenaran yang Tuhan kehendaki hal-hal berikut ini:,1,Announcement
1902,(gambar wajah terseyum),1,Announcement
1905,(gambar orang banyak di hadapan Pilatus),1,Announcement
1907,(gambar Yesus dan Barabas),1,Announcement
1932,"Pujian ""Kasih-Nya Seperti Sungai""",1,Announcement
1934,"Pujian Persiapan Firman ""Yesus Sayang Padaku"" (Kidung Ceria 90).",1,Announcement
1935,Penyampaian Firman,1,Announcement
1936,"Persembahan ""Tuhan Betapa Banyaknya"" (Kidung Ceria 264)",1,Announcement
1937,Doa Persembahan dan Penutup,1,Announcement
1938,"Pujian Penutup ""Yesus Disalibkan Karena Cinta-Nya""",1,Announcement
1939,PENYAMPAIAN FIRMAN TUHAN,1,Announcement
1941,1.  Kreativitas Penyampaian,1,Announcement
1953,Bahan Yang Dibutuhkan,1,Announcement
1954,Copy lembar gambar salib,1,Announcement
1956,Langkah Pembuatan,1,Announcement
